player_id,wikidata_id,fifa_id,espn_id,display_name,name_ascii,date_of_birth,place_of_birth,birth_country,birth_lat,birth_lon,height_cm,primary_position,image_commons_title,image_url,image_author,image_license,image_source_url,bio_source_url,data_confidence,manual_review_flag,notes
p_cod_brian_cipenga_465e42ce,,,,Brian Cipenga,Brian Cipenga,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cod_chancel_mbemba_df08a255,,,,Chancel Mbemba,Chancel Mbemba,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cod_charles_pickel_4f73be2c,,,,Charles Pickel,Charles Pickel,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cod_cedric_bakambu_d23d8daf,,,,Cédric Bakambu,Cedric Bakambu,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cod_dylan_batubinsika_1c74e07f,,,,Dylan Batubinsika,Dylan Batubinsika,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cod_edo_kayembe_5143c1cb,,,,Edo Kayembe,Edo Kayembe,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cod_fiston_mayele_d1c0c8ef,,,,Fiston Mayele,Fiston Mayele,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cod_gael_kakuta_d18f69e8,,,,Gaël Kakuta,Gael Kakuta,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cod_gedeon_kalulu_3355f179,,,,Gedeon Kalulu,Gedeon Kalulu,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cod_joris_kayembe_5001c3d2,,,,Joris Kayembe,Joris Kayembe,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cod_lionel_mpasi_ae61eb92,,,,Lionel Mpasi,Lionel Mpasi,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cod_matthieu_epolo_10653c65,,,,Matthieu Epolo,Matthieu Epolo,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cod_meschak_elia_0b968915,,,,Meschak Elia,Meschak Elia,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cod_nathanael_mbuku_b15f5169,,,,Nathanaël Mbuku,Nathanael Mbuku,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cod_ngal_ayel_mukau_f2c34320,,,,Ngal'ayel Mukau,Ngal'ayel Mukau,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cod_noah_sadiki_dddcc558,,,,Noah Sadiki,Noah Sadiki,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cod_samuel_moutoussamy_8b0e95be,,,,Samuel Moutoussamy,Samuel Moutoussamy,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cod_simon_banza_34e3c6e3,,,,Simon Banza,Simon Banza,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cod_steve_kapuadi_720557c4,,,,Steve Kapuadi,Steve Kapuadi,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cod_theo_bongonda_39129f32,,,,Théo Bongonda,Theo Bongonda,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cod_timothy_fayulu_37d7a6c0,,,,Timothy Fayulu,Timothy Fayulu,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cod_yoane_wissa_17ae0a9d,,,,Yoane Wissa,Yoane Wissa,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_col_andres_gomez_37f19480,,,,Andrés Gómez,Andres Gomez,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_col_camilo_vargas_700a4a06,,,,Camilo Vargas,Camilo Vargas,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_col_cucho_hernandez_b18b9740,,,,Cucho Hernández,Cucho Hernandez,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_col_daniel_munoz_1d285dc5,,,,Daniel Muñoz,Daniel Munoz,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_col_david_ospina_54e7c40a,,,,David Ospina,David Ospina,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_col_davinson_sanchez_cd174d91,,,,Davinson Sánchez,Davinson Sanchez,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_col_deiver_machado_559f458d,,,,Deiver Machado,Deiver Machado,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_col_gustavo_puerta_b3786d3e,,,,Gustavo Puerta,Gustavo Puerta,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_col_james_rodriguez_337c2924,,,,James Rodríguez,James Rodriguez,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_col_jaminton_campaz_988499fe,,,,Jaminton Campaz,Jaminton Campaz,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_col_jefferson_lerma_aa1dcaca,,,,Jefferson Lerma,Jefferson Lerma,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_col_jhon_arias_cc7fde94,,,,Jhon Arias,Jhon Arias,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_col_jhon_cordoba_fa8d3746,,,,Jhon Córdoba,Jhon Cordoba,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_col_jhon_lucumi_9bb59393,,,,Jhon Lucumí,Jhon Lucumi,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_col_johan_mojica_9a1cfae5,,,,Johan Mojica,Johan Mojica,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_col_jorge_carrascal_235e66d9,,,,Jorge Carrascal,Jorge Carrascal,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_col_juan_fernando_quintero_5480f4a3,,,,Juan Fernando Quintero,Juan Fernando Quintero,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_col_juan_portilla_1de5885b,,,,Juan Portilla,Juan Portilla,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_col_kevin_castano_1ceb5d8e,,,,Kevin Castaño,Kevin Castano,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_col_luis_diaz_e65ed479,,,,Luis Díaz,Luis Diaz,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_col_luis_suarez_c1d2e1cf,,,,Luis Suárez,Luis Suarez,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_col_richard_rios_8d2ad3ad,,,,Richard Ríos,Richard Rios,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_col_santiago_arias_6dbcd316,,,,Santiago Arias,Santiago Arias,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_col_willer_ditta_aa30458a,,,,Willer Ditta,Willer Ditta,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_col_yerry_mina_ad8dcfc4,,,,Yerry Mina,Yerry Mina,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_col_alvaro_montero_6ca48db5,,,,Álvaro Montero,Alvaro Montero,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cpv_cj_dos_santos_94353cd6,,,,CJ dos Santos,CJ dos Santos,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cpv_dailon_livramento_bc239e04,,,,Dailon Livramento,Dailon Livramento,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cpv_deroy_duarte_21c02ec9,,,,Deroy Duarte,Deroy Duarte,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cpv_diney_74fbc707,,,,Diney,Diney,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cpv_garry_rodrigues_849010a1,,,,Garry Rodrigues,Garry Rodrigues,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cpv_gilson_benchimol_bd494b6b,,,,Gilson Benchimol,Gilson Benchimol,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cpv_helio_varela_e03882dc,,,,Helio Varela,Helio Varela,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cpv_jamiro_monteiro_c0b70720,,,,Jamiro Monteiro,Jamiro Monteiro,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cpv_joao_paulo_d979c18f,,,,Joao Paulo,Joao Paulo,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cpv_jovane_cabral_8e657888,,,,Jovane Cabral,Jovane Cabral,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cpv_kelvin_pires_4b4f3ad5,,,,Kelvin Pires,Kelvin Pires,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cpv_kevin_pina_a911b2ec,,,,Kevin Pina,Kevin Pina,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cpv_laros_duarte_a9fe3cb1,,,,Laros Duarte,Laros Duarte,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cpv_logan_costa_c884015d,,,,Logan Costa,Logan Costa,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cpv_marcio_rosa_4cfb6048,,,,Marcio Rosa,Marcio Rosa,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cpv_nuno_da_costa_1443d08a,,,,Nuno da Costa,Nuno da Costa,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cpv_pico_393423cd,,,,Pico,Pico,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cpv_ryan_mendes_16ee6c68,,,,Ryan Mendes,Ryan Mendes,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cpv_sidny_lopes_cabral_454810de,,,,Sidny Lopes Cabral,Sidny Lopes Cabral,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cpv_steven_moreira_94afb375,,,,Steven Moreira,Steven Moreira,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cpv_stopira_c5945b52,,,,Stopira,Stopira,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cpv_telmo_arcanjo_68d204d8,,,,Telmo Arcanjo,Telmo Arcanjo,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cpv_vozinha_39ca1e1b,,,,Vozinha,Vozinha,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cpv_wagner_pina_007184a6,,,,Wagner Pina,Wagner Pina,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cpv_willy_semedo_5bf0f2cf,,,,Willy Semedo,Willy Semedo,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cpv_yannick_semedo_aec11bf9,,,,Yannick Semedo,Yannick Semedo,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cro_andrej_kramaric_8a563275,,,,Andrej Kramaric,Andrej Kramaric,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cro_ante_budimir_7e030d33,,,,Ante Budimir,Ante Budimir,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cro_dominik_kotarski_43fc9e9c,,,,Dominik Kotarski,Dominik Kotarski,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cro_dominik_livakovic_b645f4ec,,,,Dominik Livakovic,Dominik Livakovic,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cro_duje_caleta_car_9f7d1eb0,,,,Duje Caleta-Car,Duje Caleta-Car,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cro_igor_matanovic_d90d27a8,,,,Igor Matanovic,Igor Matanovic,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cro_ivan_perisic_b27fa102,,,,Ivan Perisic,Ivan Perisic,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cro_ivor_pandur_b0e1513d,,,,Ivor Pandur,Ivor Pandur,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cro_josip_stanisic_6bc83a44,,,,Josip Stanisic,Josip Stanisic,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cro_josip_sutalo_f8d13b90,,,,Josip Sutalo,Josip Sutalo,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cro_josko_gvardiol_9da99a67,,,,Josko Gvardiol,Josko Gvardiol,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cro_kristijan_jakic_d8624e1b,,,,Kristijan Jakic,Kristijan Jakic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cro_luka_modric_b1bf833b,,,,Luka Modric,Luka Modric,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cro_luka_sucic_1a238337,,,,Luka Sucic,Luka Sucic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cro_luka_vuskovic_79fcb50b,,,,Luka Vuskovic,Luka Vuskovic,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cro_marco_pasalic_cf208e00,,,,Marco Pasalic,Marco Pasalic,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cro_marin_pongracic_f44edbc4,,,,Marin Pongracic,Marin Pongracic,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cro_mario_pasalic_79c9b5ac,,,,Mario Pasalic,Mario Pasalic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cro_martin_baturina_5967eb7b,,,,Martin Baturina,Martin Baturina,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cro_martin_erlic_f3995dca,,,,Martin Erlic,Martin Erlic,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cro_mateo_kovacic_1828796d,,,,Mateo Kovacic,Mateo Kovacic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cro_nikola_moro_56d80e10,,,,Nikola Moro,Nikola Moro,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cro_nikola_vlasic_b9ef1ba0,,,,Nikola Vlasic,Nikola Vlasic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cro_petar_musa_01ba09b8,,,,Petar Musa,Petar Musa,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cro_petar_sucic_1a1e68bc,,,,Petar Sucic,Petar Sucic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cro_toni_fruk_1dcf2fa2,,,,Toni Fruk,Toni Fruk,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cuw_ar_jany_martha_ee88960d,,,,Ar'jany Martha,Ar'jany Martha,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cuw_armando_obispo_a5e33bde,,,,Armando Obispo,Armando Obispo,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cuw_brandley_kuwas_ec0a25de,,,,Brandley Kuwas,Brandley Kuwas,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cuw_deveron_fonville_09aec64e,,,,Deveron Fonville,Deveron Fonville,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cuw_eloy_room_766eba9c,,,,Eloy Room,Eloy Room,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cuw_gervane_kastaneer_23a2d41b,,,,Gervane Kastaneer,Gervane Kastaneer,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cuw_godfried_roemeratoe_d9cdf0ba,,,,Godfried Roemeratoe,Godfried Roemeratoe,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cuw_jearl_margaritha_f0bb7092,,,,Jearl Margaritha,Jearl Margaritha,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cuw_jeremy_antonisse_2a790f95,,,,Jeremy Antonisse,Jeremy Antonisse,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cuw_joshua_brenet_8ef176fa,,,,Joshua Brenet,Joshua Brenet,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cuw_juninho_bacuna_6ae75aa7,,,,Juninho Bacuna,Juninho Bacuna,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cuw_jurgen_locadia_3e4148d1,,,,Jurgen Locadia,Jurgen Locadia,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cuw_jurien_gaari_a76a6b62,,,,Jurien Gaari,Jurien Gaari,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cuw_kenji_gorre_5c1a814f,,,,Kenji Gorre,Kenji Gorre,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cuw_kevin_felida_fdaf3088,,,,Kevin Felida,Kevin Felida,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cuw_leandro_bacuna_fe060b4c,,,,Leandro Bacuna,Leandro Bacuna,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cuw_livano_comenencia_4bfc3e0e,,,,Livano Comenencia,Livano Comenencia,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cuw_riechedly_bazoer_cd19291e,,,,Riechedly Bazoer,Riechedly Bazoer,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cuw_roshon_van_eijma_b2ec515a,,,,Roshon van Eijma,Roshon van Eijma,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cuw_sherel_floranus_eebdf20b,,,,Sherel Floranus,Sherel Floranus,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cuw_shurandy_sambo_a97d2c74,,,,Shurandy Sambo,Shurandy Sambo,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cuw_sontje_hansen_11e5c9da,,,,Sontje Hansen,Sontje Hansen,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cuw_tahith_chong_28728a9e,,,,Tahith Chong,Tahith Chong,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cuw_trevor_doornbusch_832d7d51,,,,Trevor Doornbusch,Trevor Doornbusch,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cuw_tyrese_noslin_15e4ed6e,,,,Tyrese Noslin,Tyrese Noslin,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cuw_tyrick_bodak_d57fabe6,,,,Tyrick Bodak,Tyrick Bodak,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cze_adam_hlozek_9f18f741,,,,Adam Hložek,Adam Hlozek,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cze_alexandr_sojka_e8155981,,,,Alexandr Sojka,Alexandr Sojka,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cze_david_doudera_860cd7c3,,,,David Douděra,David Doudera,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cze_david_jurasek_bd68aa70,,,,David Jurásek,David Jurasek,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cze_david_zima_dfdda2aa,,,,David Zima,David Zima,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cze_denis_visinsky_43597932,,,,Denis Višinský,Denis Visinsky,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cze_hugo_sochurek_1d6d29ce,,,,Hugo Sochůrek,Hugo Sochurek,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cze_jan_koutny_c8b1005a,,,,Jan Koutny,Jan Koutny,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cze_jan_kuchta_4db80617,,,,Jan Kuchta,Jan Kuchta,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cze_jaroslav_zeleny_7a83c315,,,,Jaroslav Zelený,Jaroslav Zeleny,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cze_jindrich_stanek_419fcbc9,,,,Jindrich Stanek,Jindrich Stanek,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cze_ladislav_krejci_c9f3ad8a,,,,Ladislav Krejčí,Ladislav Krejci,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cze_lukas_hornicek_e3ff19bb,,,,Lukas Hornicek,Lukas Hornicek,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_cze_lukas_cerv_cf39dade,,,,Lukás Cerv,Lukas Cerv,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cze_lukas_provod_fb55d6e2,,,,Lukás Provod,Lukas Provod,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cze_matej_vydra_14c97e2f,,,,Matej Vydra,Matej Vydra,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cze_michal_sadilek_862a9039,,,,Michal Sadílek,Michal Sadilek,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cze_mojmir_chytil_85222716,,,,Mojmír Chytil,Mojmir Chytil,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cze_patrik_schick_2bc58744,,,,Patrik Schick,Patrik Schick,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cze_robin_hranac_1cd4348c,,,,Robin Hranáč,Robin Hranac,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cze_tomas_chory_b5ef7aa2,,,,Tomáš Chorý,Tomas Chory,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cze_tomas_holes_7cf2b9f1,,,,Tomáš Holeš,Tomas Holes,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cze_tomas_soucek_13524176,,,,Tomáš Souček,Tomas Soucek,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cze_vladimir_darida_49574ae8,,,,Vladimir Darida,Vladimir Darida,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_cze_vladimir_coufal_eca99358,,,,Vladimír Coufal,Vladimir Coufal,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cze_stepan_chaloupek_c0a3e524,,,,Štěpán Chaloupek,Stepan Chaloupek,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_ecu_alan_franco_80965137,,,,Alan Franco,Alan Franco,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_ecu_alan_minda_66e3710b,,,,Alan Minda,Alan Minda,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_ecu_anthony_valencia_c0877fe2,,,,Anthony Valencia,Anthony Valencia,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_ecu_denil_castillo_11773cc3,,,,Denil Castillo,Denil Castillo,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_ecu_enner_valencia_48a653b4,,,,Enner Valencia,Enner Valencia,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_ecu_felix_torres_ea2e596f,,,,Félix Torres,Felix Torres,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_ecu_gonzalo_plata_52795550,,,,Gonzalo Plata,Gonzalo Plata,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_ecu_gonzalo_valle_9b2837b7,,,,Gonzalo Valle,Gonzalo Valle,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_ecu_hernan_galindez_f5182915,,,,Hernán Galíndez,Hernan Galindez,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_ecu_jackson_porozo_e9ca15cf,,,,Jackson Porozo,Jackson Porozo,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_ecu_jeremy_arevalo_4611b2ea,,,,Jeremy Arévalo,Jeremy Arevalo,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_ecu_joel_ordonez_6b4213b6,,,,Joel Ordóñez,Joel Ordonez,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_ecu_john_yeboah_f4179bba,,,,John Yeboah,John Yeboah,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_ecu_jordy_alcivar_0ba80cc6,,,,Jordy Alcivar,Jordy Alcivar,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_ecu_jordy_caicedo_8f721383,,,,Jordy Caicedo,Jordy Caicedo,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_ecu_kendry_paez_8d79db29,,,,Kendry Páez,Kendry Paez,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_ecu_kevin_rodriguez_cbff52ff,,,,Kevin Rodríguez,Kevin Rodriguez,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_ecu_moises_caicedo_933ed1f6,,,,Moisés Caicedo,Moises Caicedo,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_ecu_moises_ramirez_50b6ae46,,,,Moisés Ramírez,Moises Ramirez,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_ecu_nilson_angulo_36180178,,,,Nilson Angulo,Nilson Angulo,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_ecu_pedro_vite_02c8e945,,,,Pedro Vite,Pedro Vite,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_ecu_pervis_estupinan_79b0301b,,,,Pervis Estupiñán,Pervis Estupinan,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_ecu_piero_hincapie_2bef414e,,,,Piero Hincapié,Piero Hincapie,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_ecu_willian_pacho_ecbaea58,,,,Willian Pacho,Willian Pacho,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_ecu_yaimar_medina_64320c80,,,,Yaimar Medina,Yaimar Medina,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_ecu_angelo_preciado_7ab7269e,,,,Ángelo Preciado,Angelo Preciado,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_egy_ahmed_fatouh_dc7f8034,,,,Ahmed Fatouh,Ahmed Fatouh,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_egy_ahmed_zizo_a1a7d135,,,,Ahmed Zizo,Ahmed Zizo,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_egy_el_mahdy_soliman_378a11ec,,,,El Mahdy Soliman,El Mahdy Soliman,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_egy_emam_ashour_dca07f46,,,,Emam Ashour,Emam Ashour,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_egy_haissem_hassan_176106e8,,,,Haissem Hassan,Haissem Hassan,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_egy_hamdy_fathy_b1dda916,,,,Hamdy Fathy,Hamdy Fathy,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_egy_hamza_abdelkarim_21334e1d,,,,Hamza Abdelkarim,Hamza Abdelkarim,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_egy_hossam_abdelmaguid_f62351a1,,,,Hossam Abdelmaguid,Hossam Abdelmaguid,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_egy_ibrahim_adel_ada19cb6,,,,Ibrahim Adel,Ibrahim Adel,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_egy_karim_hafez_63394784,,,,Karim Hafez,Karim Hafez,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_egy_mahmoud_saber_1d4ea4ea,,,,Mahmoud Saber,Mahmoud Saber,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_egy_mahmoud_trezeguet_50e56a9a,,,,Mahmoud Trezeguet,Mahmoud Trezeguet,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_egy_marwan_attia_3d176d42,,,,Marwan Attia,Marwan Attia,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
