city_key,country,city,preferred_city_query,source_row_count,distinct_club_id_count,distinct_club_name_count,club_ids,club_names,leagues,stadiums,primary_stadium_context_query,primary_club_context_query,legacy_geonames_city_queries,legacy_stadium_queries,legacy_club_queries,existing_club_coord_count,trusted_stadium_hint_coord_count,existing_club_coord_centroid_lat,existing_club_coord_centroid_lon,existing_coordinate_basis_values,untrusted_coordinate_basis_values,existing_coordinate_sources,existing_coordinate_source_urls,data_quality_flags,review_priority,latitude,longitude,geocode_source,geocode_source_url,match_confidence,review_status,review_notes,input_city_lookup_encoding,input_club_baseline_encoding,input_legacy_hybrid_encoding
norway__sarpsborg__c80bd075,Norway,Sarpsborg,"Sarpsborg, Norway",1,1,1,c_sarpsborg_08_6a2fb396,Sarpsborg 08,Eliteserien,Sarpsborg Stadion,"Sarpsborg Stadion, Sarpsborg, Norway","Sarpsborg 08, Sarpsborg, Norway",,,,1,1,59.286217,11.097608,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1632929,,medium,59.28391,11.10962,geonames_searchJSON,https://www.geonames.org/3140084,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Sarpsborg'; admin 'Østfold'; feature PPLA; population 59038; 0.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
italy__reggio-emilia__53c08c5d,Italy,Reggio Emilia,"Reggio Emilia, Italy",1,1,1,c_sassuolo_3722fef4,US Sassuolo Calcio,Serie A,Mapei Stadium - Città del Tricolore,"Mapei Stadium - Città del Tricolore, Reggio Emilia, Italy","US Sassuolo Calcio, Reggio Emilia, Italy",,,,1,1,44.714722,10.649722,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1887221,,medium,44.69825,10.63125,geonames_searchJSON,https://www.geonames.org/3169522,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Reggio nell'Emilia'; admin 'Emilia-Romagna'; feature PPLA2; population 171944; 2.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
germany__freiburg-im-breisgau__827c982f,Germany,Freiburg im Breisgau,"Freiburg im Breisgau, Germany",1,1,1,c_sc_freiburg_9f1ecdb8,SC Freiburg,Bundesliga,Europa-Park Stadion,"Europa-Park Stadion, Freiburg im Breisgau, Germany","SC Freiburg, Freiburg im Breisgau, Germany","Freiburg im Breisgau, Germany","Europa-Park Stadion, Freiburg im Breisgau, Germany","SC Freiburg, Freiburg im Breisgau, Germany",1,1,48.021536,7.830006,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q64586775,,medium,47.9959,7.85222,geonames_searchJSON,https://www.geonames.org/2925177,low,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Freiburg'; admin 'Baden-Württemberg'; feature PPLA2; population 215966; 3.3 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.,utf-8-sig,latin-1,utf-8-sig
germany__gelsenkirchen__4d8d4fcb,Germany,Gelsenkirchen,"Gelsenkirchen, Germany",1,1,1,c_schalke_04_aa80f339,Schalke 04,Bundesliga,Arena AufSchalke,"Arena AufSchalke, Gelsenkirchen, Germany","Schalke 04, Gelsenkirchen, Germany",,,,1,1,51.55450278,7.06758889,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q150961,,medium,51.50508,7.09654,geonames_searchJSON,https://www.geonames.org/2921466,low,ready_for_geocoding_with_local_hints,"Manual city correction retained for Gelsenkirchen, Germany.",utf-8-sig,latin-1,utf-8-sig
united-states__seattle__45fb8f6f,United States,Seattle,"Seattle, United States",1,1,1,c_seattle_sounders_0333969a,Seattle Sounders FC,Major League Soccer,Lumen Field,"Lumen Field, Seattle, United States","Seattle Sounders FC, Seattle, United States","Seattle, United States","Lumen Field, Seattle, United States","Seattle Sounders, Seattle, United States",1,1,47.59527778,-122.3316667,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q612736,,medium,47.60621,-122.33207,geonames_searchJSON,https://www.geonames.org/5809844,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Seattle'; admin 'Washington'; feature PPLA2; population 780995; 1.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
malaysia__petaling-jaya__3adc603d,Malaysia,Petaling Jaya,"Petaling Jaya, Malaysia",1,1,1,c_selangor_87052893,Selangor F.C.,Malaysia Super League,Petaling Jaya Stadium,"Petaling Jaya Stadium, Petaling Jaya, Malaysia","Selangor F.C., Petaling Jaya, Malaysia","Petaling Jaya, Malaysia","Petaling Jaya Stadium, Petaling Jaya, Malaysia","Selangor, Petaling Jaya, Malaysia",1,1,3.08225,101.544944,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1651698,,medium,3.10726,101.60671,geonames_searchJSON,https://www.geonames.org/1735158,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Petaling Jaya'; admin 'Selangor'; feature PPLA2; population 807879; 7.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
iran__isfahan__d5f26389,Iran,Isfahan,"Isfahan, Iran",1,1,1,c_sepahan_23598738,Sepahan S.C.,Persian Gulf Pro League,Naghsh-e-Jahan Stadium,"Naghsh-e-Jahan Stadium, Isfahan, Iran","Sepahan S.C., Isfahan, Iran","Isfahan, Iran","Naghsh-e-Jahan Stadium, Isfahan, Iran","Sepahan, Isfahan, Iran",1,1,32.743267,51.686203,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q5931161,,medium,32.65246,51.67462,geonames_searchJSON,https://www.geonames.org/418863,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Isfahan'; admin 'اصفهان'; feature PPLA; population 1547164; 10.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
switzerland__lancy__3508fbe5,Switzerland,Lancy,"Lancy, Switzerland",1,1,1,c_servette_d3e58f94,Servette FC,Swiss Super League,Stade de Genève,"Stade de Genève, Lancy, Switzerland","Servette FC, Lancy, Switzerland",,,,1,1,46.177778,6.1275,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q215295,,medium,46.18981,6.11441,geonames_searchJSON,https://www.geonames.org/6691640,low,ready_for_geocoding_with_local_hints,"Manual city correction retained for Lancy, Switzerland.",utf-8-sig,latin-1,utf-8-sig
ireland__tallaght__0931219c,Ireland,Tallaght,"Tallaght, Ireland",1,1,1,c_shamrock_rovers_2cdea59c,Shamrock Rovers F.C,League of Ireland Premier Division,Tallaght Stadium,"Tallaght Stadium, Tallaght, Ireland","Shamrock Rovers F.C, Tallaght, Ireland","Tallaght, Ireland","Tallaght Stadium, Tallaght, Ireland","Shamrock Rovers, Tallaght, Ireland",1,1,53.2835,-6.37374,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q2459367,,medium,53.2859,-6.37344,geonames_searchJSON,https://www.geonames.org/2961284,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Tallaght'; admin 'Leinster'; feature PPLA2; population 80339; 0.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
united-arab-emirates__sharjah__1b0dbced,United Arab Emirates,Sharjah,"Sharjah, United Arab Emirates",1,1,1,c_sharjah_dab7481c,Sharjah FC,UAE Pro League,Sharjah Stadium (football),"Sharjah Stadium (football), Sharjah, United Arab Emirates","Sharjah FC, Sharjah, United Arab Emirates","Sharjah, United Arab Emirates","Sharjah Stadium (football), Sharjah, United Arab Emirates","Sharjah, Sharjah, United Arab Emirates",1,1,25.33320556,55.41957222,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q3277528,,medium,25.3342,55.41221,geonames_searchJSON,https://www.geonames.org/292672,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Sharjah'; admin 'الشارقة'; feature PPLA; population 1800000; 0.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__sheffield__db008f15,England,Sheffield,"Sheffield, England",1,1,1,c_sheffield_united_03747276,Sheffield United F.C.,EFL Championship,Bramall Lane,"Bramall Lane, Sheffield, England","Sheffield United F.C., Sheffield, England","Sheffield, England","Bramall Lane, Sheffield, England","Sheffield United, Sheffield, England",1,1,53.37027778,-1.47083333,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q897533,,medium,53.38297,-1.4659,geonames_searchJSON,https://www.geonames.org/2638077,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Sheffield'; admin 'England'; feature PPLA2; population 556500; 1.4 km from trusted local centroid; top-vs-next score margin 100.2; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
czech-republic__olomouc__cd8576fe,Czech Republic,Olomouc,"Olomouc, Czech Republic",1,1,1,c_sigma_olomouc_9866567d,Sigma Olomouc,Czech First League,Andrův stadion,"Andrův stadion, Olomouc, Czech Republic","Sigma Olomouc, Olomouc, Czech Republic",,,,1,1,49.6,17.248333,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q154405,,medium,49.59552,17.25175,geonames_searchJSON,https://www.geonames.org/3069011,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Olomouc'; admin 'Olomoucký'; feature PPLA; population 99496; 0.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
denmark__silkeborg__787d40fe,Denmark,Silkeborg,"Silkeborg, Denmark",1,1,1,c_silkeborg_if_f15d8622,Silkeborg IF,Danish Superliga,JYSK Park,"JYSK Park, Silkeborg, Denmark","Silkeborg IF, Silkeborg, Denmark",,,,1,1,56.1842,9.5751,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q29569113,,medium,56.1697,9.54508,geonames_searchJSON,https://www.geonames.org/2614030,low,ready_for_geocoding_with_local_hints,"Manual city correction retained for Silkeborg, Denmark.",utf-8-sig,latin-1,utf-8-sig
belgium__sint-truiden__a9bccf22,Belgium,Sint-Truiden,"Sint-Truiden, Belgium",1,1,1,c_sint_truiden_eb30716d,Sint-Truiden,Belgian Pro League,Stayen,"Stayen, Sint-Truiden, Belgium","Sint-Truiden, Sint-Truiden, Belgium",,,,1,1,50.813611,5.165278,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q515782,,medium,50.81679,5.18647,geonames_searchJSON,https://www.geonames.org/2786545,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Sint-Truiden'; admin 'Vlaanderen'; feature PPL; population 37859; 1.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
finland__seinajoki__967ac85f,Finland,Seinäjoki,"Seinäjoki, Finland",1,1,1,c_sjk_4111de11,Seinäjoen Jalkapallokerho,Veikkausliiga,OmaSP Stadion,"OmaSP Stadion, Seinäjoki, Finland","Seinäjoen Jalkapallokerho, Seinäjoki, Finland",,,,1,1,62.77846944,22.81558889,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q21140589,,medium,62.79446,22.82822,geonames_searchJSON,https://www.geonames.org/637219,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Seinäjoki'; admin 'Etelä-Pohjanmaa'; feature PPLA; population 66848; 1.9 km from trusted local centroid; top-vs-next score margin 113.5; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
croatia__koprivnica__9444ab1f,Croatia,Koprivnica,"Koprivnica, Croatia",1,1,1,c_slaven_belupo_a67f2dfc,Slaven Belupo,Croatian Football League,Gradski stadion,"Gradski stadion, Koprivnica, Croatia","Slaven Belupo, Koprivnica, Croatia",,,,1,1,46.166111,16.834722,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q3442471,,medium,46.16364,16.8297,geonames_searchJSON,https://www.geonames.org/3197728,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Koprivnica'; admin 'Koprivničko-križevačka'; feature PPLA; population 22262; 0.5 km from trusted local centroid; top-vs-next score margin 130.1; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
czech-republic__prague__dc3d7ea0,Czech Republic,Prague,"Prague, Czech Republic",2,2,2,c_slavia_prague_6def6306 | c_sparta_prague_8236520c,AC Sparta Prague | Slavia Prague,Czech First League,Fortuna Arena | Stadion Letná,"Fortuna Arena, Prague, Czech Republic","AC Sparta Prague, Prague, Czech Republic","Prague, Czech Republic","Stadion Letn, Prague, Czech Republic","Sparta Prague, Prague, Czech Republic",2,2,50.083608,14.443811,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q60103 | https://www.wikidata.org/wiki/Q64858,multiple_clubs_same_city_country | multiple_stadium_contexts,medium,50.08804,14.42076,geonames_searchJSON,https://www.geonames.org/3067696,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Prague'; admin 'Praha'; feature PPLC; population 1165581; 1.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
slovakia__bratislava__6e851df8,Slovakia,Bratislava,"Bratislava, Slovakia",1,1,1,c_slovan_bratislava_8e855156,ŠK Slovan Bratislava,Slovak First Football League,Tehelné pole,"Tehelné pole, Bratislava, Slovakia","ŠK Slovan Bratislava, Bratislava, Slovakia","Bratislava, Slovakia","Teheln pole, Bratislava, Slovakia","Slovan Bratislava, Bratislava, Slovakia",0,0,,,,,wikidata_step6,,,medium,48.14816,17.10674,geonames_searchJSON,https://www.geonames.org/3060972,high,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'Bratislava'; admin 'Bratislavský'; feature PPLC; population 423737; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
czech-republic__liberec__ae323adf,Czech Republic,Liberec,"Liberec, Czech Republic",1,1,1,c_slovan_liberec_d17c3872,Slovan Liberec,Czech First League,Stadion u Nisy,"Stadion u Nisy, Liberec, Czech Republic","Slovan Liberec, Liberec, Czech Republic",,,,1,1,50.776214,15.049972,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q687655,,medium,50.76711,15.05619,geonames_searchJSON,https://www.geonames.org/3071961,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Liberec'; admin 'Liberecký'; feature PPLA; population 102951; 1.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
france__montbeliard__cfb3d0a7,France,Montbéliard,"Montbéliard, France",1,1,1,c_sochaux_ac407c94,FC Sochaux-Montbéliard,Ligue 2,Stade Auguste Bonal,"Stade Auguste Bonal, Montbéliard, France","FC Sochaux-Montbéliard, Montbéliard, France",,,,1,1,47.51238,6.81116,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1341629,,medium,47.50957,6.79823,geonames_searchJSON,https://www.geonames.org/2992938,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Montbéliard'; admin 'Bourgogne'; feature PPLA3; population 28865; 1.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__southampton__af729258,England,Southampton,"Southampton, England",1,1,1,c_southampton_1d40f1fa,Southampton,EFL Championship,St Mary's Stadium,"St Mary's Stadium, Southampton, England","Southampton, Southampton, England","Southampton, England","St Mary's Stadium, Southampton, England","Southampton, Southampton, England",1,1,50.90583333,-1.39111111,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q567339,,medium,50.90395,-1.40428,geonames_searchJSON,https://www.geonames.org/2637487,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Southampton'; admin 'England'; feature PPLA2; population 269781; 0.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
switzerland__st-gallen__6057813f,Switzerland,St. Gallen,"St. Gallen, Switzerland",1,1,1,c_st_gallen_c9354c56,FC St. Gallen,Swiss Super League,Kybunpark,"Kybunpark, St. Gallen, Switzerland","FC St. Gallen, St. Gallen, Switzerland","St. Gallen, Switzerland","Kybunpark, St. Gallen, Switzerland","St Gallen, St. Gallen, Switzerland",1,0,,,wikidata_club_coordinate_P625_review_needed,wikidata_club_coordinate_P625_review_needed,wikidata_step6,https://www.wikidata.org/wiki/Q25607,only_untrusted_local_coordinate_hints,high,47.42391,9.37477,geonames_searchJSON,https://www.geonames.org/2658822,high,ready_for_geocoding_with_untrusted_hints,GeoNames name_equals match; selected 'Sankt Gallen'; admin 'Sankt Gallen'; feature PPLA; population 75833; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
ireland__dublin__55c6715a,Ireland,Dublin,"Dublin, Ireland",1,1,1,c_st_patrick_s_athletic_b41b37bf,St Patrick's Athletic,League of Ireland Premier Division,Richmond Park,"Richmond Park, Dublin, Ireland","St Patrick's Athletic, Dublin, Ireland",,,,1,1,53.340922,-6.316619,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1860189,,medium,53.33306,-6.24889,geonames_searchJSON,https://www.geonames.org/2964574,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Dublin'; admin 'Leinster'; feature PPLC; population 1024027; 4.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
germany__hamburg-mitte__252e3b17,Germany,Hamburg-Mitte,"Hamburg-Mitte, Germany",1,1,1,c_st_pauli_b81e5622,St. Pauli,Bundesliga,Millerntor-Stadion,"Millerntor-Stadion, Hamburg-Mitte, Germany","St. Pauli, Hamburg-Mitte, Germany",,,,1,1,53.554444,9.967778,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q339572,,medium,53.55,10.01667,geonames_searchJSON,https://www.geonames.org/2911288,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Hamburg-Mitte'; admin 'Hamburg'; feature PPLX; population 301231; 3.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
switzerland__nyon__6ec81376,Switzerland,Nyon,"Nyon, Switzerland",1,1,1,c_stade_nyonnaise_d6f19ad2,FC Stade Nyonnais,Swiss Challenge League,Colovray Sports Centre,"Colovray Sports Centre, Nyon, Switzerland","FC Stade Nyonnais, Nyon, Switzerland","Nyon, Switzerland","Colovray Sports Centre, Nyon, Switzerland","Stade Nyonnaise, Nyon, Switzerland",0,0,,,,,wikidata_step6,,,medium,46.38318,6.23955,geonames_searchJSON,https://www.geonames.org/2659422,high,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'Nyon'; admin 'Waadt'; feature PPLA2; population 16797; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
belgium__liege__20fa3a3c,Belgium,Liège,"Liège, Belgium",1,1,1,c_standard_liege_3e26b5d7,Standard Liège,Belgian Pro League,Stade Maurice Dufrasne,"Stade Maurice Dufrasne, Liège, Belgium","Standard Liège, Liège, Belgium","Lige, Belgium","Stade Maurice Dufrasne, Lige, Belgium","Standard Liege, Lige, Belgium",1,1,50.609908,5.543344,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q959934,,medium,50.63373,5.56749,geonames_searchJSON,https://www.geonames.org/2792413,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Liège'; admin 'Wallonië'; feature PPL; population 195278; 3.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__stoke-on-trent__453bb6ed,England,Stoke-on-Trent,"Stoke-on-Trent, England",1,1,1,c_stoke_city_320b8e5a,Stoke City F.C.,EFL Championship,Bet365 Stadium,"Bet365 Stadium, Stoke-on-Trent, England","Stoke City F.C., Stoke-on-Trent, England","Stoke-on-Trent, England","Bet365 Stadium, Stoke-on-Trent, England","Stoke City, Stoke-on-Trent, England",1,1,52.98833333,-2.17555555,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q500922,,medium,53.00415,-2.18538,geonames_searchJSON,https://www.geonames.org/2636841,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Stoke-on-Trent'; admin 'England'; feature PPLA2; population 258366; 1.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
france__strasbourg__8493bc75,France,Strasbourg,"Strasbourg, France",1,1,1,c_strasbourg_ec14fe17,Strasbourg,Ligue 1,Stade de la Meinau,"Stade de la Meinau, Strasbourg, France","Strasbourg, Strasbourg, France",,,,1,1,48.55942,7.75738,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q374883,,medium,48.58392,7.74553,geonames_searchJSON,https://www.geonames.org/2973783,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Strasbourg'; admin 'Grand Est'; feature PPLA; population 274845; 2.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
norway__drammen__45056e6d,Norway,Drammen,"Drammen, Norway",1,1,1,c_strmsgodset_8b9d1286,Strømsgodset Toppfotball,Norwegian First Division,Marienlyst Stadion,"Marienlyst Stadion, Drammen, Norway","Strømsgodset Toppfotball, Drammen, Norway","Drammen, Norway","Marienlyst Stadion, Drammen, Norway","Str¿msgodset, Drammen, Norway",1,1,59.7457,10.1566,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q17779445,,medium,59.74389,10.20449,geonames_searchJSON,https://www.geonames.org/3159016,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Drammen'; admin 'Buskerud fylke'; feature PPLA; population 105042; 2.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__sunderland__7797bc43,England,Sunderland,"Sunderland, England",1,1,1,c_sunderland_4aa579a0,Sunderland A.F.C.,Premier League,Stadium of Light,"Stadium of Light, Sunderland, England","Sunderland A.F.C., Sunderland, England",,,,1,1,54.91442907,-1.38817297,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q31969,,medium,54.90465,-1.38222,geonames_searchJSON,https://www.geonames.org/2636531,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Sunderland'; admin 'England'; feature PPLA2; population 170134; 1.2 km from trusted local centroid; top-vs-next score margin 53.7; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
uzbekistan__termez__395fa1c9,Uzbekistan,Termez,"Termez, Uzbekistan",1,1,1,c_surkhon_b0fc6235,FC Surkhon,Uzbekistan Super League,Surkhon arena,"Surkhon arena, Termez, Uzbekistan","FC Surkhon, Termez, Uzbekistan","Termez, Uzbekistan","Surkhon arena, Termez, Uzbekistan","Surkhon, Termez, Uzbekistan",0,0,,,,,wikidata_step6,,,medium,37.22417,67.27833,geonames_searchJSON,https://www.geonames.org/1215957,low,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'Tirmiz'; admin 'Surxondaryo viloyati'; feature PPLA; population 182800; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.,utf-8-sig,latin-1,utf-8-sig
wales__swansea__a7f3d001,Wales,Swansea,"Swansea, Wales",1,1,1,c_swansea_city_40d4171f,Swansea City,EFL Championship,Swansea.com Stadium,"Swansea.com Stadium, Swansea, Wales","Swansea City, Swansea, Wales","Swansea, Wales","Swansea.com Stadium, Swansea, Wales","Swansea City, Swansea, Wales",1,1,51.6422,-3.9351,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q580480,,medium,51.62079,-3.94323,geonames_searchJSON,https://www.geonames.org/2636432,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Swansea'; admin 'Wales'; feature PPLA2; population 300352; 2.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
australia__sydney__7905782c,Australia,Sydney,"Sydney, Australia",1,1,1,c_sydney_fc_46493459,Sydney FC,A-League Men,Sydney Football Stadium,"Sydney Football Stadium, Sydney, Australia","Sydney FC, Sydney, Australia","Sydney, Australia","Sydney Football Stadium, Sydney, Australia","Sydney FC, Sydney, Australia",1,1,-33.868611,151.154722,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q6519301,,medium,-33.86785,151.20732,geonames_searchJSON,https://www.geonames.org/2147714,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Sydney'; admin 'New South Wales'; feature PPLA; population 5557233; 4.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
argentina__cordoba__87aaafb6,Argentina,Córdoba,"Córdoba, Argentina",1,1,1,c_talleres_44a8f91d,Talleres,Primera División de Argentina,Estadio La Boutique,"Estadio La Boutique, Córdoba, Argentina","Talleres, Córdoba, Argentina",,,,1,1,-31.449167,-64.175278,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1369082,,medium,-31.40648,-64.18853,geonames_searchJSON,https://www.geonames.org/3860259,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Córdoba'; admin 'Córdoba'; feature PPLA; population 2106734; 4.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
